trade_date,code,name,fin_balance,fin_buy,fin_repay,sec_volume,sec_sell,sec_repay,exchange,sec_balance,margin_balance
20260420,601288,农业银行,1052452018,145914588,197626385.0,5723600,156000,69400.0,SSE,,
20260420,601298,青岛港,74284959,3647392,3584314.0,148800,600,19900.0,SSE,,
20260420,601311,骆驼股份,525710782,26390934,23728330.0,121890,7400,17300.0,SSE,,
20260420,601318,中国平安,33198278808,315390800,292945520.0,815247,53400,80999.0,SSE,,
20260420,601319,中国人保,1570510247,39276155,34621022.0,205600,18000,21600.0,SSE,,
20260420,601326,秦港股份,166275532,8020765,6404051.0,705100,173900,10100.0,SSE,,
20260420,601328,交通银行,1392235835,49353972,79568108.0,1070600,135000,6200.0,SSE,,
20260420,601333,广深铁路,481629112,12629327,8711096.0,270400,15700,2700.0,SSE,,
20260420,601336,新华保险,4862177011,157871837,126134049.0,194000,33700,22800.0,SSE,,
20260420,601339,百隆东方,58568500,4763968,7863399.0,71500,16100,3400.0,SSE,,
20260420,601360,三六零,2153926578,77339330,83395495.0,222500,12000,10300.0,SSE,,
20260420,601369,陕鼓动力,317445098,46512812,25165322.0,105400,43500,600.0,SSE,,
20260420,601375,中原证券,1099469903,7924347,9042345.0,213900,8800,20500.0,SSE,,
20260420,601377,兴业证券,2382680926,59044844,46915608.0,351900,34200,14800.0,SSE,,
20260420,601388,怡球资源,228085645,27556081,28923181.0,12800,0,6900.0,SSE,,
20260420,601390,中国中铁,3599476275,111807213,101990356.0,1579800,39500,44300.0,SSE,,
20260420,601398,工商银行,2477239585,144762939,132469744.0,2562700,411300,111200.0,SSE,,
20260420,601399,国机重装,582045170,36022699,29178942.0,1680999,1600,1400.0,SSE,,
20260420,601456,国联民生,1096557160,15218995,26245698.0,300600,7700,155800.0,SSE,,
20260420,601500,通用股份,433585243,5166873,3146368.0,332100,3300,0.0,SSE,,
20260420,601515,衢州东峰,398838665,21835865,52131574.0,286400,100,0.0,SSE,,
20260420,601519,大智慧,864274429,37313360,24524181.0,155300,1200,500.0,SSE,,
20260420,601555,东吴证券,3076823719,20260448,29274697.0,714900,800,19900.0,SSE,,
20260420,601566,九牧王,110588480,8337629,5473864.0,15100,0,6000.0,SSE,,
20260420,601567,三星电气,366091720,59188461,37549430.0,57400,2700,2100.0,SSE,,
20260420,601568,北元集团,269170796,8279233,6244355.0,427000,0,800.0,SSE,,
20260420,601577,长沙银行,1095653487,8796402,8606675.0,182000,300,6600.0,SSE,,
20260420,601579,会稽山,484558279,7484185,9927431.0,200,0,2400.0,SSE,,
20260420,601588,北辰实业,131827490,12834488,23872912.0,37500,0,18400.0,SSE,,
20260420,601598,中国外运,128387369,6259344,4699620.0,836700,4400,3000.0,SSE,,
20260420,601600,中国铝业,4860428374,369985577,267226748.0,715600,46300,28400.0,SSE,,
20260420,601601,中国太保,2377740572,78166947,56244104.0,253500,6300,10900.0,SSE,,
20260420,601606,长城军工,421677100,50578592,38108128.0,189700,0,9500.0,SSE,,
20260420,601607,上海医药,877497211,9414864,4120830.0,122012,200,1000.0,SSE,,
20260420,601608,中信重工,779365828,13400465,16747152.0,742500,0,245700.0,SSE,,
20260420,601609,金田股份,30794906,33861929,3067023.0,0,0,0.0,SSE,,
20260420,601611,中国核建,950073303,65805046,50031333.0,732300,1500,73100.0,SSE,,
20260420,601615,明阳智能,1203388790,201838079,177696989.0,218000,6500,16500.0,SSE,,
20260420,601618,中国中冶,1442407389,47617630,48303602.0,1775200,13500,9600.0,SSE,,
20260420,601619,嘉泽新能,489295251,56505513,87586198.0,290800,185400,63100.0,SSE,,
20260420,601628,中国人寿,1070200163,33958556,41660677.0,276000,7500,2100.0,SSE,,
20260420,601633,长城汽车,580505243,20246585,17147409.0,173000,68200,18300.0,SSE,,
20260420,601636,旗滨集团,431011839,58144937,33420910.0,729900,14400,800.0,SSE,,
20260420,601658,邮储银行,863605334,69079359,69244231.0,931900,68100,2200.0,SSE,,
20260420,601665,齐鲁银行,1513011355,19527560,42560084.0,317600,1500,7200.0,SSE,,
20260420,601666,平煤股份,233155250,15541104,11381928.0,526700,1800,800.0,SSE,,
20260420,601668,中国建筑,5271705151,237951707,76490356.0,1580500,25400,466300.0,SSE,,
20260420,601669,中国电建,3862105734,169232049,202904127.0,666200,70200,135700.0,SSE,,
20260420,601677,明泰铝业,957210535,50329589,53878109.0,39700,4100,0.0,SSE,,
20260420,601678,滨化股份,671255268,26954764,21322628.0,426600,1100,2200.0,SSE,,
20260420,601688,华泰证券,7011637190,159245653,147226743.0,493100,700,22500.0,SSE,,
20260420,601689,拓普集团,2710938390,183430879,160305131.0,245600,3700,21000.0,SSE,,
20260420,601696,中银证券,1993112322,55352411,48025856.0,354200,4800,49600.0,SSE,,
20260420,601698,中国卫通,1993257051,543052160,346861615.0,96100,47300,400.0,SSE,,
20260420,601699,潞安环能,642527142,18950042,25561143.0,200600,5700,4900.0,SSE,,
20260420,601700,风范股份,153256924,9573823,9964215.0,114000,2900,1700.0,SSE,,
20260420,601702,华峰铝业,194609169,15115404,20257649.0,130500,3300,3900.0,SSE,,
20260420,601717,中创智领,1761846342,21404783,31813031.0,186649,7800,1000.0,SSE,,
20260420,601718,际华集团,371602393,7801763,5163822.0,139900,13000,10900.0,SSE,,
20260420,601727,上海电气,2504836899,59706957,69544196.0,255700,0,72500.0,SSE,,
20260420,601728,中国电信,1007791946,38411590,107396284.0,1615600,415600,75700.0,SSE,,
20260420,601766,中国中车,2964772631,133841909,39783588.0,1753500,58400,20300.0,SSE,,
20260420,601777,千里科技,1279091563,23720644,18679394.0,166400,26800,2800.0,SSE,,
20260420,601778,晶科科技,1315732470,662824007,717693135.0,978400,13000,179100.0,SSE,,
20260420,601788,光大证券,3412180244,35604159,24147477.0,268000,9100,8900.0,SSE,,
20260420,601789,宁波建工,314858069,45521731,34249181.0,24300,20700,800.0,SSE,,
20260420,601799,星宇股份,348670233,31819717,34196511.0,67400,600,1700.0,SSE,,
20260420,601800,中国交建,1218050146,29440987,23464661.0,726600,5500,13500.0,SSE,,
20260420,601801,皖新传媒,138551039,2576811,2934502.0,261700,500,0.0,SSE,,
20260420,601808,中海油服,467443980,29084081,30174244.0,236200,10900,5100.0,SSE,,
20260420,601816,京沪高铁,1105569244,29155957,33005185.0,1225100,5700,203700.0,SSE,,
20260420,601818,光大银行,1741146087,62467879,54267906.0,3547400,14800,9100.0,SSE,,
20260420,601825,沪农商行,115638620,5929685,6578115.0,437100,100,1800.0,SSE,,
20260420,601828,美凯龙,215751326,1815103,1387242.0,72000,0,140400.0,SSE,,
20260420,601838,成都银行,1081118114,23055221,41771110.0,337100,9000,3600.0,SSE,,
20260420,601857,中国石油,1962739470,100274144,97551907.0,2409900,124900,125000.0,SSE,,
20260420,601858,中国科传,164772376,21585279,14887861.0,37400,800,4900.0,SSE,,
20260420,601860,紫金银行,507125953,7997849,7960786.0,1221500,26900,16700.0,SSE,,
20260420,601865,福莱特,382640307,34090883,33077044.0,56000,7500,12200.0,SSE,,
20260420,601866,中远海发,659797331,24254650,27619718.0,1410600,195500,13900.0,SSE,,
20260420,601868,中国能建,1503740311,213558327,153154867.0,2892100,697600,1863200.0,SSE,,
20260420,601869,长飞光纤,1572470064,810721726,696416505.0,80000,10000,3200.0,SSE,,
20260420,601872,招商轮船,2058914481,446028383,297040520.0,467400,56700,116800.0,SSE,,
20260420,601877,正泰电器,1269601750,118408687,113353715.0,64800,8600,19000.0,SSE,,
20260420,601878,浙商证券,2503757292,21414291,30455458.0,273100,0,0.0,SSE,,
20260420,601880,辽港股份,291998092,18258767,15647159.0,2698100,918800,94400.0,SSE,,
20260420,601881,中国银河,3143979073,69295603,41877058.0,200800,11500,14900.0,SSE,,
20260420,601882,海天精工,100146352,6824381,7555467.0,76100,0,0.0,SSE,,
20260420,601886,江河集团,79430050,2127727,3217277.0,42400,1900,0.0,SSE,,
20260420,601888,中国中免,3814002406,201916142,190278204.0,149600,11400,24200.0,SSE,,
20260420,601890,亚星锚链,352857859,45337866,26583487.0,24300,9000,0.0,SSE,,
20260420,601898,中煤能源,391186484,37641957,27314389.0,266300,32900,102900.0,SSE,,
20260420,601899,紫金矿业,12560004382,933775178,643870071.0,1940800,155000,108400.0,SSE,,
20260420,601900,南方传媒,180298119,10082798,11984968.0,40600,1200,5100.0,SSE,,
20260420,601901,方正证券,3231102391,56787742,49613614.0,517500,15400,12100.0,SSE,,
20260420,601908,京运通,286589221,61203185,50107082.0,729800,115600,9700.0,SSE,,
20260420,601916,浙商银行,1356668420,51768913,43428845.0,2764200,15200,2500.0,SSE,,
20260420,601918,新集能源,584233819,31633520,33409981.0,118900,15000,10700.0,SSE,,
20260420,601919,中远海控,4464863481,112083853,46134952.0,1308690,61100,10800.0,SSE,,
20260420,601928,凤凰传媒,186084065,3404951,13857427.0,986000,6600,23300.0,SSE,,
20260420,601929,吉视传媒,264798198,10065983,14778941.0,0,0,0.0,SSE,,
20260420,601933,永辉超市,1159561197,70777981,116314820.0,1198100,121100,63700.0,SSE,,
20260420,601939,建设银行,1216528281,58855433,48180049.0,1028500,510100,9800.0,SSE,,
20260420,601949,中国出版,164465084,6279216,14585559.0,128100,0,100.0,SSE,,
20260420,601952,苏垦农发,254833091,12766874,13383759.0,150300,600,1300.0,SSE,,
20260420,601958,金钼股份,1063671770,96527407,88728134.0,490500,52400,3900.0,SSE,,
20260420,601965,中国汽研,195249089,8724973,7730787.0,234200,100,300.0,SSE,,
20260420,601966,玲珑轮胎,539164469,11634405,6399151.0,353000,9300,1900.0,SSE,,
20260420,601969,海南矿业,425963574,23658029,34545765.0,165300,2300,13100.0,SSE,,
20260420,601975,招商南油,809995712,93599041,63802170.0,425900,42800,77000.0,SSE,,
20260420,601985,中国核电,2166280289,62161918,88086526.0,891900,200800,12900.0,SSE,,
20260420,601988,中国银行,1110359612,138041363,131004171.0,1532600,709600,131200.0,SSE,,
20260420,601990,南京证券,896235998,5724042,7096740.0,641000,1200,1100.0,SSE,,
20260420,601991,大唐发电,875553395,47738363,43419386.0,1207700,8600,1800.0,SSE,,
20260420,601992,金隅集团,254691666,2126266,3566904.0,590700,0,46300.0,SSE,,
20260420,601995,中金公司,2850730403,64388533,44470575.0,147500,400,100.0,SSE,,
20260420,601996,丰林集团,112564251,11897070,8782982.0,10100,300,0.0,SSE,,
20260420,601997,贵阳银行,1470220857,13091439,16961502.0,271300,5500,2200.0,SSE,,
20260420,601998,中信银行,250809355,29258868,18143356.0,639210,23900,11000.0,SSE,,
20260420,601999,出版传媒,210590701,20501545,19691020.0,39700,0,2800.0,SSE,,
20260420,603000,人民网,531316616,37532678,30344766.0,304000,5500,3300.0,SSE,,
20260420,603004,鼎龙科技,140801808,16405931,10057713.0,1700,1300,10400.0,SSE,,
20260420,603005,晶方科技,1286537498,203593431,163375820.0,109000,800,11000.0,SSE,,
20260420,603008,喜临门,196823303,5801574,9272162.0,15500,6500,100.0,SSE,,
20260420,603009,北特科技,486235734,24379118,21624008.0,13100,0,7800.0,SSE,,
20260420,603010,万盛股份,139889675,27999153,27310285.0,12500,100,1700.0,SSE,,
20260420,603011,合锻智能,346585924,32177651,42232861.0,700,0,0.0,SSE,,
20260420,603012,创力集团,311989640,26191351,22209415.0,7400,100,1500.0,SSE,,
20260420,603014,威高血净,106615134,2970756,3788725.0,12000,0,0.0,SSE,,
20260420,603015,弘讯科技,131660281,4955143,8783453.0,21900,0,0.0,SSE,,
20260420,603018,华设集团,255416980,4534356,3606732.0,20100,2400,0.0,SSE,,
20260420,603019,中科曙光,7832039490,738878474,874156615.0,127700,15900,17300.0,SSE,,
20260420,603025,大豪科技,226787988,26179911,27230367.0,74700,2400,0.0,SSE,,
20260420,603026,石大胜华,738558042,134590785,126962201.0,70400,7500,6000.0,SSE,,
20260420,603027,千禾味业,229589475,13009479,9901196.0,133300,4000,3000.0,SSE,,
20260420,603032,德新科技,325685715,68162815,36563042.0,17400,3800,700.0,SSE,,
20260420,603033,三维股份,332762777,17869995,15709484.0,190600,6200,2600.0,SSE,,
20260420,603035,常熟汽饰,370069735,8114309,5776055.0,7200,1000,0.0,SSE,,
20260420,603039,泛微网络,334504259,32197067,65460626.0,44781,2600,5200.0,SSE,,
20260420,603042,华脉科技,199978469,37890512,47460825.0,17600,100,0.0,SSE,,
20260420,603043,广州酒家,118181635,7699004,3883214.0,31300,1200,500.0,SSE,,
20260420,603045,福达合金,428778380,43593010,37576491.0,500,0,1100.0,SSE,,
20260420,603049,中策橡胶,223276969,15093228,10433397.0,12700,2300,0.0,SSE,,
20260420,603050,科林电气,138764579,6331593,9020999.0,100,0,0.0,SSE,,
20260420,603051,鹿山新材,202747463,9407999,17401131.0,14620,300,0.0,SSE,,
20260420,603055,台华新材,134290820,4575332,4349424.0,51400,2600,8000.0,SSE,,
20260420,603062,麦加芯彩,110722121,4045021,5419038.0,6300,600,200.0,SSE,,
20260420,603063,禾望电气,1374035870,304456775,324264620.0,191100,6000,4500.0,SSE,,
20260420,603067,振华股份,730782260,97619133,66046077.0,11300,0,0.0,SSE,,
20260420,603069,海汽集团,212177293,15888707,10463108.0,5300,600,6800.0,SSE,,
20260420,603070,万控智造,79836876,3703805,3355384.0,0,0,0.0,SSE,,
20260420,603072,天和磁材,164920968,8733049,6998781.0,21100,0,0.0,SSE,,
20260420,603075,热威股份,36066182,3510005,6172785.0,4100,0,0.0,SSE,,
20260420,603076,乐惠国际,120388842,7578220,5964354.0,13000,0,0.0,SSE,,
20260420,603077,和邦生物,734532749,124618537,104159268.0,3877627,284127,3100.0,SSE,,
20260420,603078,江化微,360604004,22861287,26270217.0,400,0,0.0,SSE,,
20260420,603082,北自科技,111287797,6274271,8403588.0,0,0,0.0,SSE,,
20260420,603083,剑桥科技,2931505828,1108971445,874129327.0,96100,4100,2400.0,SSE,,
20260420,603085,天成自控,188418777,15009807,19549938.0,22500,0,0.0,SSE,,
20260420,603087,甘李药业,1453718828,28610365,25898782.0,130200,100,700.0,SSE,,
20260420,603088,宁波精达,199156694,47667782,47854754.0,17300,0,0.0,SSE,,
20260420,603091,众鑫股份,211103163,2112614,2456177.0,3900,0,0.0,SSE,,
20260420,603092,德力佳,82077619,13025381,9048234.0,0,0,0.0,SSE,,
20260420,603098,森特股份,177636555,17603494,20378840.0,18600,700,7000.0,SSE,,
20260420,603099,长白山,205762305,11391178,13053481.0,37900,100,0.0,SSE,,
20260420,603100,川仪股份,299793925,11686688,10922908.0,24400,400,900.0,SSE,,
20260420,603103,横店影视,123463881,54426941,27488158.0,30400,2500,0.0,SSE,,
20260420,603105,芯能科技,213544997,28704206,27427246.0,29800,4900,700.0,SSE,,
20260420,603107,上海汽配,114851552,2967317,3010743.0,2400,200,0.0,SSE,,
20260420,603108,润达医疗,488329502,42264214,26409105.0,206900,32500,1200.0,SSE,,
20260420,603113,金能科技,221280163,9870157,13402005.0,51500,400,2700.0,SSE,,
20260420,603118,共进股份,449907765,110902372,127364092.0,201400,2100,3900.0,SSE,,
20260420,603119,浙江荣泰,719119152,113711136,88056390.0,17000,600,3700.0,SSE,,
20260420,603120,肯特催化,44928632,1569230,3777207.0,1400,0,0.0,SSE,,
20260420,603123,翠微股份,225002140,26721482,19928905.0,45300,0,0.0,SSE,,
20260420,603124,江南新材,227759973,26443468,29867220.0,3700,0,200.0,SSE,,
20260420,603125,常青科技,135476419,2734560,9675286.0,0,0,300.0,SSE,,
20260420,603126,中材节能,107436249,8618679,8426445.0,3100,0,400.0,SSE,,
20260420,603127,昭衍新药,498732678,75560197,85886006.0,173200,1600,9100.0,SSE,,
20260420,603128,华贸物流,237241995,3623533,9518425.0,384900,3900,4900.0,SSE,,
20260420,603129,春风动力,129170757,28215286,25341725.0,71500,600,1600.0,SSE,,
20260420,603135,中重科技,66022532,6497847,5899040.0,30700,15600,0.0,SSE,,
20260420,603137,恒尚节能,43622205,2107782,882170.0,100,0,0.0,SSE,,
20260420,603138,海量数据,181357177,27993841,21511085.0,14100,100,1100.0,SSE,,
20260420,603156,养元饮品,401502833,19726510,21382303.0,234800,600,6800.0,SSE,,
20260420,603160,汇顶科技,1266943214,43159043,50918885.0,179300,400,600.0,SSE,,
20260420,603166,福达股份,279436629,10343795,11088863.0,19600,0,0.0,SSE,,
20260420,603167,渤海轮渡,105966421,1666695,2986661.0,4600,400,0.0,SSE,,
20260420,603169,兰石重装,451678594,14183426,15514616.0,242600,22000,7100.0,SSE,,
20260420,603171,税友股份,199930628,50103054,41399725.0,28100,11700,0.0,SSE,,
20260420,603172,万丰股份,46635190,3730120,2423298.0,100,0,0.0,SSE,,
20260420,603175,超颖电子,682198501,106907786,67416593.0,0,0,0.0,SSE,,
20260420,603178,圣龙股份,79699319,25186366,31954015.0,16800,200,0.0,SSE,,
20260420,603179,新泉股份,2839524450,116815698,163975097.0,216100,5100,1100.0,SSE,,
20260420,603181,皇马科技,175828246,8108613,5448787.0,0,0,0.0,SSE,,
20260420,603185,弘元绿能,612677936,42843152,51021816.0,1500,0,1300.0,SSE,,
20260420,603191,望变电气,382364161,22248031,23464509.0,18200,0,0.0,SSE,,
20260420,603193,润本股份,297965578,21334561,20197577.0,38645,4000,1000.0,SSE,,
20260420,603194,中力股份,285786039,1770890,3348204.0,8919,400,1300.0,SSE,,
20260420,603195,公牛集团,234162410,3263980,9546113.0,34340,1100,2200.0,SSE,,
20260420,603197,保隆科技,364790042,4655484,11212095.0,62100,2500,1000.0,SSE,,
20260420,603198,迎驾贡酒,152281880,12030802,7283444.0,31700,1000,10700.0,SSE,,
20260420,603202,天有为,230695529,21298908,16557335.0,19400,0,500.0,SSE,,
20260420,603205,健尔康,57099225,2352280,1035229.0,10710,3300,0.0,SSE,,
20260420,603207,小方制药,60187061,3511570,3219390.0,10600,0,0.0,SSE,,
20260420,603210,泰鸿万立,73359044,2823956,3000735.0,6353,1500,0.0,SSE,,
20260420,603212,赛伍技术,252281519,20322228,22566213.0,22400,12200,0.0,SSE,,
20260420,603218,日月股份,288348831,18693338,23708403.0,39800,1800,16700.0,SSE,,
20260420,603220,中贝通信,867315003,243315392,253537251.0,44700,800,22200.0,SSE,,
20260420,603222,济民健康,211874887,14253038,21370303.0,8700,0,300.0,SSE,,
20260420,603223,恒通股份,135925186,13175516,27814632.0,31000,6200,0.0,SSE,,
20260420,603225,新凤鸣,264806572,18535555,16949689.0,168300,1800,500.0,SSE,,
20260420,603227,雪峰科技,326906402,42960301,40354323.0,74200,26700,24900.0,SSE,,
20260420,603228,景旺电子,2316840615,317675349,301775201.0,267100,5100,3000.0,SSE,,
20260420,603229,奥翔药业,360070256,6176299,3711227.0,17825,500,6500.0,SSE,,
20260420,603231,索宝蛋白,142663377,4956304,1930539.0,16000,200,0.0,SSE,,
20260420,603233,大参林,217943367,3094996,2958849.0,246400,3400,300.0,SSE,,
20260420,603236,移远通信,1383528633,73346321,73689062.0,40428,600,300.0,SSE,,
20260420,603248,锡华科技,117738969,15845691,11087256.0,0,0,0.0,SSE,,
20260420,603257,中国瑞林,134923358,8665500,10290593.0,2800,0,2500.0,SSE,,
20260420,603259,药明康德,5780226377,330016175,302843338.0,296557,24600,12600.0,SSE,,
20260420,603260,合盛硅业,1182777303,51360164,55142921.0,73900,5700,3800.0,SSE,,
20260420,603262,技源集团,65156403,1324963,792773.0,14650,0,800.0,SSE,,
20260420,603267,鸿远电子,587779838,60848436,39314452.0,15200,2700,1500.0,SSE,,
20260420,603270,金帝股份,136344739,6155356,6818119.0,2600,1000,800.0,SSE,,
20260420,603271,永杰新材,125649954,24510392,26081756.0,7100,3900,200.0,SSE,,
20260420,603273,天元智能,79342863,2219893,3136110.0,700,0,300.0,SSE,,
20260420,603275,众辰科技,188850870,8388199,10635852.0,2400,500,2000.0,SSE,,
20260420,603276,恒兴新材,106806491,1361426,954896.0,17600,0,0.0,SSE,,
20260420,603279,景津装备,131788952,8525720,3598092.0,26900,100,3100.0,SSE,,
20260420,603283,赛腾股份,914703620,87436545,85173441.0,28720,5000,17660.0,SSE,,
20260420,603284,林平发展,71821495,18619352,22310235.0,0,0,0.0,SSE,,
20260420,603285,键邦股份,85510593,33961342,23630628.0,600,0,0.0,SSE,,
20260420,603288,海天味业,748549503,28067452,29546347.0,65370,9000,15000.0,SSE,,
20260420,603290,斯达半导,840406838,58090637,44568044.0,76544,1800,300.0,SSE,,
20260420,603293,C埃泰克,83490789,52510833,37485001.0,0,0,0.0,SSE,,
20260420,603296,华勤技术,686175217,137333387,102690687.0,19100,2200,1000.0,SSE,,
20260420,603297,永新光学,418410271,25341683,20343572.0,19400,200,100.0,SSE,,
20260420,603298,杭叉集团,192899434,5286682,12552659.0,210800,500,85200.0,SSE,,
20260420,603299,苏盐井神,175876579,10154533,9253316.0,25400,6300,1600.0,SSE,,
20260420,603300,海南华铁,632165269,41288903,83497432.0,200500,400,5700.0,SSE,,
20260420,603301,振德医疗,1862440845,99800708,26081462.0,14500,600,600.0,SSE,,
20260420,603305,旭升集团,888156401,43815984,31436767.0,89000,25000,600.0,SSE,,
20260420,603306,华懋科技,1999900714,249317077,262178140.0,103500,3000,2800.0,SSE,,
20260420,603308,应流股份,601910567,132466051,79642207.0,92300,23900,2500.0,SSE,,
20260420,603310,巍华新材,100909246,2692704,2076063.0,17500,3400,0.0,SSE,,
20260420,603312,西典新能,127199794,2370425,6019477.0,6300,700,0.0,SSE,,
20260420,603317,天味食品,81209935,7341618,8419682.0,20700,500,8200.0,SSE,,
20260420,603318,水发燃气,188431979,58258271,45875673.0,0,0,0.0,SSE,,
20260420,603319,美湖股份,939016921,55680772,70060119.0,3300,300,0.0,SSE,,
20260420,603323,苏农银行,933156848,23129979,22160379.0,451940,22100,1200.0,SSE,,
20260420,603325,博隆技术,195370266,6171338,5255166.0,3900,100,0.0,SSE,,
20260420,603328,依顿电子,356671265,39791181,33020121.0,179000,2700,500.0,SSE,,
20260420,603329,上海雅仕,139903535,2081470,1860448.0,29400,0,2400.0,SSE,,
20260420,603330,天洋新材,151029212,7039929,5450896.0,39300,0,400.0,SSE,,
20260420,603334,丰倍生物,146205816,6688177,5510664.0,0,0,0.0,SSE,,
20260420,603335,迪生力,105373375,23986205,21955305.0,0,0,0.0,SSE,,
20260420,603338,浙江鼎力,341663979,31863883,10760056.0,47600,100,1400.0,SSE,,
20260420,603341,龙旗科技,679641850,27462509,27692940.0,114500,1900,100.0,SSE,,
20260420,603344,星德胜,114538105,3249494,2668274.0,800,0,0.0,SSE,,
20260420,603345,安井食品,204327329,13071877,18748547.0,25400,0,3600.0,SSE,,
20260420,603348,文灿股份,234697056,8101618,4302995.0,15600,0,1000.0,SSE,,
20260420,603350,安乃达,138149404,10911056,8327932.0,7800,0,0.0,SSE,,
20260420,603352,至信股份,88268978,4669179,4011825.0,0,0,0.0,SSE,,
20260420,603355,莱克电气,301002321,6447020,7851168.0,37000,3700,3400.0,SSE,,
20260420,603357,设计总院,115454134,2249370,3187828.0,34702,0,100.0,SSE,,
20260420,603358,华达科技,859578786,76375393,80593879.0,50002,11800,2200.0,SSE,,
20260420,603366,日出东方,133327806,11575023,10406640.0,31200,0,0.0,SSE,,
20260420,603368,柳药集团,394298921,7755582,6021962.0,35600,100,0.0,SSE,,
20260420,603369,今世缘,380671098,18002743,13565593.0,107100,9600,5900.0,SSE,,
20260420,603370,华新精科,75479096,1904145,3493614.0,0,0,0.0,SSE,,
20260420,603373,安邦护卫,135903931,7650644,18075174.0,2100,0,500.0,SSE,,
20260420,603375,盛景微,130816244,28169174,26735264.0,5300,3000,1200.0,SSE,,
20260420,603376,大明电子,65690953,1739668,1959747.0,0,0,0.0,SSE,,
20260420,603379,三美股份,947034122,69327566,35065300.0,26900,0,200.0,SSE,,
20260420,603381,永臻股份,122163452,19131635,14344630.0,3000,1200,100.0,SSE,,
20260420,603382,海阳科技,63332446,1140631,3190405.0,0,0,0.0,SSE,,
20260420,603383,顶点软件,311893203,13152163,12298650.0,36136,400,600.0,SSE,,
20260420,603387,基蛋生物,243919962,16411093,16964887.0,28800,800,1200.0,SSE,,
20260420,603391,力聚热能,173284267,10547069,19329625.0,1100,0,0.0,SSE,,
20260420,603392,万泰生物,784260290,18714486,11912011.0,45817,3100,1600.0,SSE,,
20260420,603393,新天然气,396769424,25288688,39327137.0,116000,200,300.0,SSE,,
20260420,603395,红四方,142373160,2924021,7909540.0,22900,700,700.0,SSE,,
20260420,603396,金辰股份,184191534,15560578,8752527.0,10000,200,0.0,SSE,,
20260420,603399,永杉锂业,312198216,56148708,53155435.0,27800,0,100.0,SSE,,
20260420,603400,华之杰,107382209,19847623,16916515.0,0,0,0.0,SSE,,
20260420,603402,陕西旅游,188663569,16383602,17677175.0,0,0,0.0,SSE,,
20260420,603406,天富龙,80595928,3534559,2036262.0,0,0,0.0,SSE,,
20260420,603409,汇通控股,156223936,38982789,30742696.0,6700,0,600.0,SSE,,
20260420,603416,信捷电气,294401036,9459473,12379866.0,2600,600,4900.0,SSE,,
20260420,603418,友升股份,172849451,3826504,10997380.0,0,0,0.0,SSE,,
20260420,603444,吉比特,603779563,83950486,88092852.0,21300,400,400.0,SSE,,
20260420,603456,九洲药业,412359335,16926516,13975620.0,15200,0,0.0,SSE,,
20260420,603459,红板科技,345323229,182851911,188863349.0,0,0,0.0,SSE,,
20260420,603466,风语筑,212458390,17368214,17327483.0,41100,3000,0.0,SSE,,
20260420,603477,巨星农牧,227591408,42674000,56774019.0,114400,5300,13400.0,SSE,,
20260420,603486,科沃斯,435143787,54598179,40783331.0,185660,24000,4700.0,SSE,,
20260420,603489,八方股份,115731727,15202880,17624744.0,15512,7200,0.0,SSE,,
20260420,603496,恒为科技,555803345,38937143,33209176.0,16100,100,700.0,SSE,,
20260420,603501,豪威集团,5202597687,200911718,195708943.0,100900,10400,10600.0,SSE,,
20260420,603505,金石资源,531246373,28562787,17121868.0,72400,22500,900.0,SSE,,
20260420,603507,振江股份,604536750,78350748,93064451.0,12200,0,400.0,SSE,,
20260420,603508,思维列控,243323243,4266115,9364876.0,86300,7100,1100.0,SSE,,
20260420,603515,欧普照明,60920908,10467131,4864365.0,10520,7120,0.0,SSE,,
20260420,603516,淳中科技,2335832066,79065542,58169228.0,45701,900,300.0,SSE,,
20260420,603527,众源新材,164126493,26883447,21404960.0,9700,600,1900.0,SSE,,
20260420,603529,爱玛科技,446578952,23837793,32517060.0,145940,1200,5700.0,SSE,,
20260420,603530,神马电力,157955126,38098936,80601705.0,39500,0,0.0,SSE,,
20260420,603538,美诺华,864125651,230167244,212562291.0,15200,900,0.0,SSE,,
20260420,603556,海兴电力,233182527,21894206,10213105.0,91200,3000,200.0,SSE,,
20260420,603565,中谷物流,165100807,14800973,10745593.0,127300,2800,700.0,SSE,,
20260420,603566,普莱柯,129642255,4080809,5440844.0,5300,0,0.0,SSE,,
20260420,603567,珍宝岛,318140938,11286521,7547508.0,73600,200,79700.0,SSE,,
20260420,603568,伟明环保,340682506,44976381,19496055.0,415789,38900,1900.0,SSE,,
20260420,603583,捷昌驱动,465010786,16147123,7548201.0,32100,0,100.0,SSE,,
20260420,603588,高能环境,2455153906,141183962,114098391.0,78216,4600,16700.0,SSE,,
20260420,603589,口子窖,407168389,5614724,5054164.0,179800,1500,1400.0,SSE,,
20260420,603596,伯特利,1039129697,49265032,46996256.0,203270,6800,8700.0,SSE,,
20260420,603599,广信股份,433207721,18521870,19594572.0,26500,600,6800.0,SSE,,
20260420,603601,再升科技,766826396,377600724,320386255.0,64200,18200,0.0,SSE,,
20260420,603602,纵横通信,220289949,3091330,3986564.0,22700,0,0.0,SSE,,
20260420,603605,珀莱雅,783570678,15794244,20299502.0,188920,3400,1800.0,SSE,,
20260420,603606,东方电缆,527700303,60084298,49035694.0,55380,8400,1600.0,SSE,,
