Date,Symbol,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,VIX,VIX_MA20,VIX_Ratio,VIX_Change_10D,VIX_Zscore,SPY,SPY_MA200,SPY_Trend,SPY_Return_20D,TNX,TNX_MA50,TNX_Change,IRX,Yield_Spread,Yield_Spread_MA50,Yield_Spread_Change_20D,HYG,IEF,LQD,HYG_IEF,HYG_IEF_MA50,HYG_IEF_Ratio,HYG_IEF_Change_20D,LQD_IEF,LQD_IEF_MA50,LQD_IEF_Ratio,LQD_IEF_Change_20D,DXY,DXY_MA50,DXY_Trend,DXY_Return_20D,MA20,MA60,MA120,52W_High,52W_Low,Position_52W
2015-12-29,XQQ.TO,13.477860450744629,13.686244010925293,13.477860450744629,13.686244010925293,13.118613243103027,16422,0.038851,0.0,16.079999923706055,18.014000177383423,0.8926390454849942,-0.34071339376372833,-0.3679476331626743,207.39999389648438,206.2813501739502,1.0054229028537522,-0.010307328150762296,2.306999921798706,2.2144399976730345,0.03685394187901281,0.2150000035762787,2.0919999182224274,2.0840999975893646,0.027000010013580322,80.47000122070312,105.43000030517578,113.81999969482422,0.7632552498129196,0.7806555965701185,0.9777105975622938,-0.023106734938905138,1.0795788614755089,1.0861717370113382,0.9939301720794448,-0.00894175935988406,98.0999984741211,98.26080017089843,0.9983635213991982,-0.019196143105233876,13.532781648635865,13.385912005106608,13.128021995226542,13.785138130187988,11.743680000305176,0.951557116055879
2015-12-30,XQQ.TO,13.597946166992188,13.615605354309082,13.569689750671387,13.580286026000977,13.017046928405762,3398,0.0,0.0,17.290000915527344,18.07200026512146,0.9567286776160934,-0.23933122464875167,0.2058907534217819,205.92999267578125,206.28185012817383,0.9982942878776104,-0.013225404826951004,2.302999973297119,2.2199399948120115,0.038322831664654,0.19499999284744263,2.1079999804496765,2.0857999948691575,0.06000004708766937,80.52999877929688,105.47000122070312,113.81999969482422,0.7635346339930573,0.7800881711766595,0.9787799151490358,-0.021793097692087593,1.0791694166822674,1.0860881500309985,0.9936296760548087,-0.009372582573642152,98.2699966430664,98.32700012207032,0.9994202662652868,-0.018967770396425387,13.529426288604736,13.404631249109904,13.135085860888163,13.785138130187988,11.743680000305176,0.8996540261157494
2015-12-31,XQQ.TO,13.562625885009766,13.562625885009766,13.40368938446045,13.40368938446045,12.84777545928955,8777,0.0,0.0,18.209999084472656,18.249000215530394,0.9978628346431523,-0.13078766485363857,0.6455319886706152,203.8699951171875,206.2583000946045,0.9884208054836021,-0.0323238930859171,2.2690000534057617,2.2238999938964845,0.05290027077934112,0.14800000190734863,2.121000051498413,2.086999993911013,0.1690000742673874,80.58000183105469,105.58999633789062,114.01000213623047,0.7631404927148275,0.7794435382556686,0.9790837376401555,-0.020862457442011095,1.0797424575278478,1.0859824134601577,0.9942540911759076,-0.009733784618812469,98.62999725341797,98.40260009765625,1.0023108856426157,-0.011723504634895243,13.510883617401124,13.417051887512207,13.140825255711873,13.785138130187988,11.743680000305176,0.8131488762155334
2016-01-04,XQQ.TO,13.135261535644531,13.135261535644531,12.962198257446289,12.962198257446289,12.424592018127441,17271,0.0,0.0,20.700000762939453,18.48850026130676,1.1196149211875763,0.159014560780129,1.765187587472917,201.02000427246094,206.22360008239747,0.9747672147714548,-0.03601397664987438,2.244999885559082,2.2281999921798707,0.030762127219192026,0.1550000011920929,2.089999884366989,2.0882999921683223,0.11199991405010223,80.0999984741211,106.04000091552734,113.94999694824219,0.7553753091527192,0.7787147789558678,0.9700282177327582,-0.031570112913134274,1.0745944545871517,1.08574064952542,0.9897340171033107,-0.014854857386706666,98.87000274658203,98.47900009155273,1.0039704165828836,-0.011201071518307515,13.473798322677613,13.423409382502237,13.141325616836548,13.785138130187988,11.743680000305176,0.5968862350417449
2016-01-05,XQQ.TO,13.071687698364258,13.103474617004395,13.011645317077637,13.089346885681152,12.546468734741211,5946,0.0,0.0,19.34000015258789,18.55000023841858,1.042587595903808,0.021119303445160886,1.128216430484342,201.36000061035156,206.17810005187988,0.9766313714195836,-0.02067020080435733,2.247999906539917,2.2326599884033205,-0.035193141567022024,0.20499999821186066,2.0429999083280563,2.0887599884252994,-0.08900001645088196,80.25,106.01000213623047,114.01000213623047,0.7570040409665588,0.7780291586600043,0.9729764399451853,-0.03713837987818336,1.0754645772926164,1.085492146581151,0.9907621908457678,-0.011319402279188706,99.4000015258789,98.5402001953125,1.0087253864804642,0.01823395543142614,13.455432271957397,13.431709416707356,13.14097241560618,13.785138130187988,11.743680000305176,0.6591694758163975
2016-01-06,XQQ.TO,12.891558647155762,12.962198257446289,12.891558647155762,12.926877975463867,12.390737533569336,18970,0.0,0.0,20.59000015258789,18.83900022506714,1.0929454804714571,-0.005314038951559019,1.634265058584562,198.82000732421875,206.124700088501,0.9645617785682845,-0.051521744320865204,2.177000045776367,2.2345399904251098,-0.04307694306941845,0.20499999821186066,1.9720000475645065,2.086599990483373,-0.09800004959106445,80.25,106.6500015258789,114.45999908447266,0.7524613113158477,0.7771070415386626,0.9682852825860172,-0.03716638221736579,1.0732301682780439,1.0851554845944902,0.9890104998908035,-0.01504944645547679,99.18000030517578,98.58240020751953,1.006061934953889,0.008439266333827966,13.412519264221192,13.436242071787516,13.13847062587738,13.785138130187988,11.743680000305176,0.5795847379081988
2016-01-07,XQQ.TO,12.732622146606445,12.785600662231445,12.563089370727539,12.573684692382812,12.052197456359863,46717,0.0,0.0,24.989999771118164,19.296500205993652,1.2950534814264436,0.3363635696018008,3.2028255906092657,194.0500030517578,206.04290008544922,0.9417941747630335,-0.06863452187591046,2.1530001163482666,2.2364399909973143,-0.03235945679565844,0.1899999976158142,1.9630001187324524,2.084859991110861,-0.026999786496162415,79.7300033569336,106.87999725341797,114.55000305175781,0.7459768469855932,0.7761134388785113,0.9611698620546172,-0.035628631540780775,1.0717627806459786,1.0848071469594802,0.987975405259762,-0.014943678521869175,98.22000122070312,98.60960021972656,0.9960490763763842,-0.004459785374762104,13.356538105010987,13.433298778533935,13.133054987589519,13.785138130187988,11.743680000305176,0.4065744381077667
2016-01-08,XQQ.TO,12.739686012268066,12.739686012268066,12.432408332824707,12.432408332824707,11.916776657104492,21518,0.0,0.0,27.010000228881836,19.767000198364258,1.3664187766395097,0.6271084101318816,3.510938875320011,191.9199981689453,205.95250007629394,0.9318653480673924,-0.07262623339422347,2.130000114440918,2.2384799909591675,-0.04825728582915767,0.1899999976158142,1.9400001168251038,2.083299991115928,-0.02999979257583618,79.5199966430664,107.1500015258789,114.63999938964844,0.7421371489561828,0.7751346507921639,0.9574299745182869,-0.027970612892883828,1.0699019856006307,1.0844704828202554,0.986566257495789,-0.014817963177511384,98.54000091552734,98.64220016479493,0.9989639398847872,0.0007108733010710022,13.294022941589356,13.428236357371013,13.124666651089987,13.785138130187988,11.743680000305176,0.3373707853410968
2016-01-11,XQQ.TO,12.453598976135254,12.485386848449707,12.262874603271484,12.467726707458496,11.950631141662598,57759,0.0,0.0,24.299999237060547,20.001500129699707,1.2149088358116755,0.5606936232078641,2.380287073401445,192.11000061035156,205.8689500427246,0.933166466193578,-0.06442970664988645,2.1579999923706055,2.239799990653992,-0.022644906507628848,0.17499999701976776,1.9829999953508377,2.0818199908733366,0.02000005543231964,79.4000015258789,106.80999755859375,114.2699966430664,0.7433761196588523,0.7740553970677095,0.9603655274220979,-0.029906959892609497,1.0698436406234375,1.0841050031412125,0.9868450357885514,-0.013130219664365117,98.7300033569336,98.66120025634766,1.0006973673582642,0.014175705233106406,13.242103481292725,13.4241157690684,13.115130424499512,13.785138130187988,11.743680000305176,0.3546713481676371
2016-01-12,XQQ.TO,12.609004020690918,12.609004020690918,12.432408332824707,12.609004020690918,12.086050033569336,25482,0.0,0.0,22.469999313354492,20.15800008773804,1.114693879132525,0.4275730393964441,1.6815661235212718,193.66000366210938,205.808450088501,0.9409720717435675,-0.05930923274238109,2.1019999980926514,2.2383799886703493,-0.061188065611853526,0.20999999344348907,1.8920000046491623,2.0772599890083074,-0.11700007319450378,79.4800033569336,107.29000091552734,114.52999877929688,0.740795998496734,0.7728671969787863,0.9585036101837138,-0.03132296153103231,1.067480639407113,1.0837113324538763,0.9850230475951454,-0.015133093806534714,98.97000122070312,98.69500030517578,1.0027863712921323,0.010516630116617298,13.190713834762573,13.419759718577067,13.105976827939351,13.785138130187988,11.743680000305176,0.4238754680878099
2016-01-13,XQQ.TO,12.711429595947266,12.711429595947266,12.125128746032715,12.231086730957031,11.723806381225586,41903,0.0,0.0,25.219999313354492,20.19950008392334,1.2485457169025156,0.568407924938714,2.4202839441641926,188.8300018310547,205.72625007629395,0.9178702365936614,-0.06464237535229456,2.065999984741211,2.2366799879074097,-0.03412807681470098,0.2150000035762787,1.8509999811649323,2.072619988247752,-0.07499995827674866,78.5999984741211,107.70999908447266,114.87999725341797,0.7297372494867282,0.7714705380479586,0.9459042354788719,-0.018543763829129145,1.0665676188830173,1.08328600349707,0.9845669707167984,-0.009814178763541959,98.93000030517578,98.73460037231445,1.0019790421202346,0.01393871696838489,13.136675214767456,13.408457517623901,13.093821080525716,13.785138130187988,11.743680000305176,0.23875421372459618
2016-01-14,XQQ.TO,12.153385162353516,12.499513626098633,11.997980117797852,12.425344467163086,11.910006523132324,22084,0.0,0.0,23.950000762939453,20.260500144958495,1.1821031362297851,0.3851937243931014,1.9183770270911575,191.92999267578125,205.65720001220703,0.9332519973255934,-0.05406605002807352,2.0980000495910645,2.2348999881744387,-0.05707858898199658,0.23999999463558197,1.8580000549554825,2.0670999886095522,-0.16899985074996948,78.94999694824219,107.48999786376953,114.30999755859375,0.7344869152225836,0.7701227352929504,0.9537270899335141,-0.010869823688323677,1.0634477610044029,1.0828581040898069,0.9820748969674846,-0.012718673291113425,99.08999633789062,98.77780029296875,1.003160589160681,0.015266371793690281,13.09058346748352,13.398626979192098,13.084667491912843,13.785138130187988,11.743680000305176,0.33391057934508817
2016-01-15,XQQ.TO,12.1004056930542,12.1004056930542,11.842575073242188,11.98031997680664,11.483440399169922,16705,0.0,0.0,27.020000457763672,20.564000129699707,1.3139467169492884,0.48380020956745384,2.6413574648339577,187.80999755859375,205.555,0.9136727277789095,-0.08398771556956153,2.0329999923706055,2.231159987449646,-0.103615479169332,0.22300000488758087,1.8099999874830246,2.06005998775363,-0.20799989998340607,77.91000366210938,107.98999786376953,114.13999938964844,0.7214557385249107,0.768455115052424,0.9388391389335642,-0.04649344616603612,1.056949732822823,1.0822411935753256,0.976630476734166,-0.021332581617990454,98.95999908447266,98.81380020141602,1.0014795391206353,0.007534085263415369,13.016942596435547,13.382380072275797,13.072305727005006,13.785138130187988,11.743680000305176,0.11591713444304091
2016-01-18,XQQ.TO,12.008576393127441,12.008576393127441,11.937936782836914,12.008576393127441,11.510525703430176,16138,0.0,0.0,27.020000457763672,21.022000122070313,1.2853201551167461,0.3053139836660934,2.4557119496236255,187.80999755859375,205.46190002441406,0.9140867359655351,-0.09719752602678677,2.0329999923706055,2.227219986915588,-0.1110625076818843,0.22300000488758087,1.8099999874830246,2.05275998711586,-0.24199995398521423,77.91000366210938,107.98999786376953,114.13999938964844,0.7214557385249107,0.76681791561089,0.9408436133761413,-0.05620044818921055,1.056949732822823,1.0816262324598462,0.9771857422680073,-0.023749645761196203,99.12000274658203,98.83720031738281,1.002861295426126,0.012772044190462184,12.934648561477662,13.366309785842896,13.061091844240824,13.785138130187988,11.743680000305176,0.12975842558057837
2016-01-19,XQQ.TO,12.139257431030273,12.195768356323242,11.899085998535156,12.04389476776123,11.544377326965332,23217,0.0,0.0,26.049999237060547,21.37750005722046,1.2185708884263062,0.3469492777421095,2.073181761725875,188.05999755859375,205.37370002746582,0.9156965937383579,-0.082007239098431,2.0350000858306885,2.2230199909210206,-0.09070591503946157,0.23000000417232513,1.8050000816583633,2.0447599910199643,-0.21999983489513397,77.63999938964844,107.8499984741211,113.62999725341797,0.7198887388791051,0.7652009859147947,0.9407838621881557,-0.04366527365709638,1.0535929426154216,1.0809241250595518,0.9747149852515092,-0.023905533430991555,98.98999786376953,98.85820022583007,1.0013331988407475,-0.0028205781078409764,12.864009904861451,13.348120339711507,13.051290726661682,13.785138130187988,11.743680000305176,0.14705898840711867
2016-01-20,XQQ.TO,11.941469192504883,12.03683090209961,11.549424171447754,11.99091625213623,11.493597030639648,54927,0.0,0.0,27.59000015258789,21.72200002670288,1.2701408764695457,0.33997085712115416,2.330420480633357,185.64999389648438,205.26974998474122,0.9044196424962018,-0.07184286605854773,1.9839999675750732,2.2160399913787843,-0.09777168064181985,0.2529999911785126,1.7309999763965607,2.0341799916327,-0.29299990832805634,77.12000274658203,108.37999725341797,113.80000305175781,0.7115704438177581,0.7633860820433275,0.9321239416798426,-0.04774998472158143,1.050009281562045,1.0801439183573167,0.9721012762437246,-0.023739958370209036,99.08999633789062,98.8568000793457,1.0023589298698496,0.003951361719422897,12.800611734390259,13.322984743118287,13.040106272697448,13.785138130187988,11.743680000305176,0.12110767701380531
2016-01-21,XQQ.TO,12.132192611694336,12.149852752685547,11.976787567138672,12.058023452758789,11.557921409606934,20385,0.0,0.0,26.690000534057617,22.12150001525879,1.206518568616396,0.06802724203720101,1.9912960843346772,186.69000244140625,205.16404998779296,0.909954753050128,-0.07427974345985688,2.0190000534057617,2.2095799922943113,-0.08101955900485369,0.27300000190734863,1.746000051498413,2.023759992569685,-0.2979999780654907,77.63999938964844,108.11000061035156,113.47000122070312,0.7181574225448148,0.7617420053801637,0.9427830124536758,-0.03545148914220431,1.0495791377309303,1.079353963912636,0.972414215190564,-0.024363272531209845,99.05999755859375,98.8583999633789,1.0020392561005391,0.006093829775545068,12.742158269882202,13.298614422480265,13.029039549827576,13.785138130187988,11.743680000305176,0.15397986755263884
2016-01-22,XQQ.TO,12.3688325881958,12.386491775512695,12.280533790588379,12.386491775512695,11.872766494750977,29446,0.0,0.0,22.34000015258789,22.408500003814698,0.9969431309005446,-0.17289892768309967,0.8789421873388465,190.52000427246094,205.0802500152588,0.9290022040556586,-0.06378376278888975,2.0480000972747803,2.2040999937057495,-0.08530593021204136,0.2879999876022339,1.7600001096725464,2.0150199942290783,-0.28599996864795685,78.83000183105469,107.87000274658203,113.54000091552734,0.7307870568637072,0.7604169550786913,0.9610346691810443,-0.03296395829238796,1.0525632522904982,1.0786099923820613,0.9758515679666196,-0.023066739871153374,99.56999969482422,98.86399993896484,1.0071411206940366,0.013538292548611608,12.69306435585022,13.279659700393676,13.019974247614543,13.785138130187988,11.743680000305176,0.3148787456367863
2016-01-25,XQQ.TO,12.291130065917969,12.404151916503906,12.209896087646484,12.209896087646484,11.703495025634766,10759,0.0,0.0,24.149999618530273,22.8375,1.057471247664161,-0.006172824001636434,1.2836929922189881,187.63999938964844,204.97855003356935,0.91541285348598,-0.08921466120593313,2.0220000743865967,2.1977799940109253,-0.10689040243035308,0.2750000059604645,1.7470000684261322,2.0056599944829943,-0.32699987292289734,78.05000305175781,108.2300033569336,113.41999816894531,0.7211494098762555,0.7589295567250418,0.9502191652518892,-0.05388767501041258,1.0479533830826517,1.0777653766698272,0.9723390691216198,-0.030391406443178504,99.36000061035156,98.87099990844726,1.004945845620628,0.010372221989476849,12.62895975112915,13.256172355016073,13.009702205657959,13.785138130187988,11.743680000305176,0.22837406289007317
2016-01-26,XQQ.TO,12.322917938232422,12.344108581542969,12.149852752685547,12.291130065917969,11.78135871887207,15855,0.0,0.0,22.5,23.175500011444093,0.9708528398045121,0.001335144083768558,0.8456162106119635,190.1999969482422,204.88505004882813,0.9283254044300148,-0.07526252566500513,1.99399995803833,2.191279993057251,-0.11101206825297749,0.30000001192092896,1.6939999461174011,1.9956199933588505,-0.36600008606910706,78.75,108.30999755859375,113.73999786376953,0.7270796950890676,0.7576760848471834,0.9596181133732274,-0.04275514696195093,1.0501338789361365,1.0769843727704105,0.975068817604842,-0.028523042618492256,99.36000061035156,98.88519989013672,1.0048015347164425,0.014084478527631283,12.567857313156129,13.23362684249878,13.000813508033753,13.785138130187988,11.743680000305176,0.2681661982674211
2016-01-27,XQQ.TO,12.284066200256348,12.284066200256348,12.005043983459473,12.005043983459473,11.507140159606934,196493,0.0,0.0,23.110000610351562,23.52700004577637,0.9822757072889254,-0.08366370977201587,0.964657841922714,188.1300048828125,204.77550010681153,0.9187134436721351,-0.09291219662855799,2.000999927520752,2.1856999921798708,-0.13263979395342762,0.30000001192092896,1.700999915599823,1.9862999922037126,-0.39100000262260437,78.62999725341797,108.38999938964844,113.43000030517578,0.7254359045685848,0.7564948222947179,0.9589436479790828,-0.049550062385558036,1.0464987632060885,1.0761487533145924,0.9724480560729356,-0.030641669126615145,98.9000015258789,98.8833999633789,1.0001678902880176,0.00815497517024788,12.483797311782837,13.206254355112712,12.988451743125916,13.785138130187988,11.743680000305176,0.1280280890058226
2016-01-28,XQQ.TO,12.17104434967041,12.185172080993652,12.04389476776123,12.153385162353516,11.649325370788574,19253,0.0,0.0,22.420000076293945,23.783500003814698,0.942670341736832,-0.06388311640528421,0.7653927297074664,189.11000061035156,204.67560012817384,0.9239499016586509,-0.08167820455328867,1.9850000143051147,2.1799399924278258,-0.13808074801526626,0.3179999887943268,1.667000025510788,1.9761399926245213,-0.44099995493888855,79.02999877929688,108.52999877929688,113.55999755859375,0.7281857520334977,0.7553156644888877,0.9640813586545323,-0.04629637004767628,1.0463466215412545,1.075335077663819,0.9730423969935562,-0.030414867798905343,98.51000213623047,98.8647999572754,0.9964112826688746,0.0024423069234020822,12.412452268600465,13.17994146347046,12.979180423418681,13.785138130187988,11.743680000305176,0.20069241492200404
2016-01-29,XQQ.TO,12.301726341247559,12.428875923156738,12.273470878601074,12.428875923156738,11.913392066955566,16422,0.0,0.0,20.200000762939453,23.883000087738036,0.8457899212298081,-0.25240560989200966,0.18646539334424148,193.72000122070312,204.59675010681153,0.9468381150705957,-0.0497865999881445,1.930999994277954,2.173339993953705,-0.14896432400716364,0.30000001192092896,1.6309999823570251,1.9662399940192699,-0.49000006914138794,79.29000091552734,109.11000061035156,114.1500015258789,0.726697832205904,0.7540909592384266,0.963673975006692,-0.04775354060859871,1.0461919245470996,1.0744894902661393,0.9736641763596676,-0.03107271807905443,99.61000061035156,98.86440002441407,1.0075416488215512,0.009936159223604024,12.363711595535278,13.157631413141887,12.972440314292907,13.785138130187988,11.743680000305176,0.335640448766341
2016-02-01,XQQ.TO,12.450066566467285,12.50657844543457,12.36176872253418,12.49598217010498,11.977715492248535,116084,0.0,0.0,19.979999542236328,23.84700002670288,0.837841217757519,-0.2605477718822369,0.11253968989379062,193.64999389648438,204.51285011291503,0.9468842363184852,-0.03666306944251829,1.965999960899353,2.167279992103577,-0.12427614204098203,0.29499998688697815,1.6709999740123749,1.9567399924993516,-0.41899991035461426,78.43000030517578,108.69999694824219,113.44999694824219,0.7215271619788587,0.7527251676719796,0.9585532581704292,-0.04480970818575858,1.0436982532967478,1.0735780790060292,0.9721679994277216,-0.028751498910604356,99.0,98.85139999389648,1.0015032665810772,0.0013148300779475264,12.340400791168213,13.136439800262451,12.964934945106506,13.785138130187988,11.743680000305176,0.36851217215167165
2016-02-02,XQQ.TO,12.503046035766602,12.503046035766602,12.17104434967041,12.202832221984863,11.696723937988281,60307,0.0,0.0,21.979999542236328,23.9789999961853,0.9166353703546026,-0.15623799669959115,0.6010664482127405,190.16000366210938,204.41180015563964,0.9302789932739748,-0.055621756626407226,1.8639999628067017,2.1595999932289125,-0.1708184874101092,0.33000001311302185,1.5339999496936798,1.94421999335289,-0.5089999586343765,77.87000274658203,109.47000122070312,113.66000366210938,0.7113364563647703,0.7513311967388381,0.9467681622330266,-0.06032673820800116,1.0382753484487386,1.0725413415564935,0.9680515875891298,-0.03457968735474137,98.87000274658203,98.84900009155274,1.0002124721040155,-0.005331979589144109,12.296075057983398,13.110715548197428,12.956311138470967,13.785138130187988,11.743680000305176,0.22491385689406454
2016-02-03,XQQ.TO,12.082745552062988,12.163981437683105,11.96972370147705,12.149852752685547,11.645940780639648,21235,0.0,0.0,21.649999618530273,24.03199996948242,0.9008821423944331,-0.2152954150491535,0.4912219844038657,191.3000030517578,204.32855018615723,0.9362372653134888,-0.0378231767198256,1.88100004196167,2.1519799923896787,-0.1359669258569708,0.3330000042915344,1.5480000376701355,1.9317999924719333,-0.42400000989437103,78.25,109.3499984741211,113.37999725341797,0.7155921453306535,0.750005474997222,0.9541158953983689,-0.04899808858042176,1.0368541274397056,1.0714511469775865,0.9677101287954433,-0.033893979048969736,97.29000091552734,98.8034001159668,0.9846827214583389,-0.019056255130398547,12.257223796844482,13.084520355860393,12.947010382016499,13.785138130187988,11.743680000305176,0.19896207834724827
2016-02-04,XQQ.TO,12.206363677978516,12.234619140625,12.033299446105957,12.139257431030273,11.635787010192871,33126,0.0,0.0,21.84000015258789,23.874499988555907,0.9147835625063041,-0.18171600915784591,0.5199064765957375,191.60000610351562,204.23730018615723,0.9381244558603006,-0.01262559603046598,1.8639999628067017,2.144259991645813,-0.13423136921689638,0.28299999237060547,1.5809999704360962,1.9205199918150901,-0.3820001482963562,78.0,109.61000061035156,113.43000030517578,0.7116138998783446,0.7486340204092116,0.9505497752952352,-0.046064361442456736,1.034850831799589,1.0703421494441476,0.9668411473256565,-0.03444040930787107,96.47000122070312,98.7368000793457,0.9770420060522423,-0.017817144962844145,12.235502433776855,13.060208876927694,12.93785678545634,13.785138130187988,11.743680000305176,0.19377200292998678
2016-02-05,XQQ.TO,12.05449104309082,12.05449104309082,11.683637619018555,11.683637619018555,11.19906234741211,34542,0.0,0.0,23.3799991607666,23.692999935150148,0.9867893143443103,0.04655322296666298,0.8954082399966589,187.9499969482422,204.12905014038085,0.920741054832655,-0.020685708933825486,1.8480000495910645,2.1363599920272827,-0.13239438952982063,0.27799999713897705,1.5700000524520874,1.91011999219656,-0.37000006437301636,77.4000015258789,109.75,113.41000366210938,0.7052391938576665,0.7471290490649826,0.9439322359909036,-0.0497185124749695,1.033348552729926,1.0692161086474996,0.9664543438623048,-0.034165216405485976,97.02999877929688,98.6868000793457,0.9832115207027006,-0.015323747941964228,12.198063898086549,13.02889240582784,12.924700331687927,13.785138130187988,11.683637619018555,0.0
2016-02-08,XQQ.TO,11.634190559387207,11.634190559387207,11.37282657623291,11.37282657623291,10.901141166687012,30012,0.0,0.0,26.0,23.77799997329712,1.093447726015569,0.07660457187130643,1.5290341809948722,185.4199981689453,204.00300010681153,0.908908192878847,-0.03482381146297164,1.7350000143051147,2.1264199900627134,-0.19601481907366314,0.25999999046325684,1.475000023841858,1.898479990363121,-0.5079999715089798,76.5,110.56999969482422,114.0,0.6918694059070434,0.7453485546004027,0.9282494768879901,-0.0692875549667189,1.0310210754693196,1.068035118449625,0.9653437959661518,-0.03628807395769962,96.56999969482422,98.62220001220703,0.9791912944841141,-0.02187788502650423,12.143318891525269,12.992513465881348,12.908512298266093,13.785138130187988,11.37282657623291,0.0
2016-02-09,XQQ.TO,11.337508201599121,11.584742546081543,11.337508201599121,11.499977111816406,11.023019790649414,39072,0.0,0.0,26.540000915527344,23.98150005340576,1.1066864398150205,0.17955559624565964,1.601437654904385,185.42999267578125,203.87435005187987,0.9095307606307262,-0.042497215897442264,1.7289999723434448,2.116359987258911,-0.17745005998461738,0.30000001192092896,1.4289999604225159,1.8859199872612953,-0.4630000442266464,76.20999908447266,110.58999633789062,113.61000061035156,0.6891219966372437,0.743513111950427,0.9268457886768111,-0.06975469895133102,1.0273081144087732,1.0667798690305392,0.9629991568385736,-0.03763302444590655,96.06999969482422,98.54759994506836,0.9748588473831409,-0.02930182368505685,12.087867546081544,12.960490608215332,12.893472146987914,13.785138130187988,11.37282657623291,0.052709002440015626
2016-02-10,XQQ.TO,11.673042297363281,11.72955322265625,11.542360305786133,11.560020446777344,11.080572128295898,21518,0.0,0.0,26.290000915527344,24.035000133514405,1.0938215423127278,0.13760277893508044,1.4818333306804488,185.27000427246094,203.74245010375978,0.9093343295818255,-0.018852923391796894,1.7050000429153442,2.1059599900245667,-0.17473375822463322,0.2980000078678131,1.4070000350475311,1.872759989798069,-0.4439999461174011,76.0999984741211,110.91999816894531,113.75,0.6860800552684024,0.7416085381785389,0.9251242669798279,-0.059825908913150316,1.0255139008093404,1.0655037611976317,0.9624685882447355,-0.038491434904681654,95.88999938964844,98.465,0.9738485694373477,-0.030728807299602257,12.054314231872558,12.933824523289998,12.879727045694986,13.785138130187988,11.37282657623291,0.07759937568492013
2016-02-11,XQQ.TO,11.312785148620605,11.535296440124512,11.312785148620605,11.535296440124512,11.056872367858887,30578,0.0,0.0,28.139999389648438,24.244500064849852,1.1606755888708282,0.2551293173010558,1.8537884137308285,182.86000061035156,203.60290008544922,0.8981208054188218,-0.04725677284191443,1.6440000534057617,2.094479992389679,-0.216396561226867,0.27300000190734863,1.371000051498413,1.859219992160797,-0.4870000034570694,75.58999633789062,111.43000030517578,114.12999725341797,0.6783630631864906,0.7395648968368664,0.9172461620175089,-0.07641232385887342,1.024230431130285,1.0642007754593639,0.9624409742495953,-0.036877532975458927,95.55999755859375,98.37279998779297,0.971406705618339,-0.035624169035790465,12.00981183052063,12.90415628751119,12.868071667353313,13.785138130187988,11.37282657623291,0.06735028219104863
2016-02-12,XQQ.TO,11.634190559387207,11.704829216003418,11.574148178100586,11.704829216003418,11.219375610351562,8494,0.0,0.0,25.399999618530273,24.163500022888183,1.0511722057843793,0.2574256761975553,1.1443222677003762,186.6300048828125,203.47885009765625,0.9171960859482082,-0.00628290661370734,1.7480000257492065,2.0863399934768676,-0.14018689999554357,0.27000001072883606,1.4780000150203705,1.849739992916584,-0.3319999724626541,76.72000122070312,110.58000183105469,113.48999786376953,0.6937963460872135,0.7378528096228004,0.9402909862766409,-0.038338308174316604,1.0263157531608724,1.0629199756123302,0.9655625792239244,-0.02898338370372222,95.9800033569336,98.29639999389649,0.9764345730148131,-0.03011313414620509,11.99603729248047,12.877019262313842,12.862920928001405,13.785138130187988,11.37282657623291,0.1376284249960071
2016-02-16,XQQ.TO,11.97325611114502,11.97325611114502,11.817851066589355,11.920276641845703,11.425886154174805,18970,0.0,0.0,24.110000610351562,24.018000030517577,1.0038304846247434,0.20670676490180595,0.8035331934120562,189.77999877929688,203.37490005493163,0.9331534949889944,0.010489330953153964,1.777999997138977,2.078339993953705,-0.12543039655119848,0.27300000190734863,1.5049999952316284,1.8402799934148788,-0.3049999922513962,76.79000091552734,110.25,112.94999694824219,0.6965079448120394,0.736182968576351,0.946107115407687,-0.034579798012113194,1.0244897682380243,1.0615938088796362,0.9650487405528768,-0.030710982345496296,96.87000274658203,98.23400009155273,0.9861148141814496,-0.022699757240246754,11.991622304916381,12.849175834655762,12.86295035680135,13.785138130187988,11.37282657623291,0.2269400338091601
2016-02-17,XQQ.TO,12.04389476776123,12.234619140625,12.04389476776123,12.234619140625,11.727191925048828,12175,0.0,0.0,22.309999465942383,23.83100004196167,0.9361755455775626,0.015013645613228155,0.3466616086325653,192.8800048828125,203.29700004577637,0.948759720209259,0.02563015732634466,1.819000005722046,2.068119995594025,-0.10614254103113274,0.2930000126361847,1.5259999930858612,1.8281599947810172,-0.27900008857250214,77.41999816894531,109.9800033569336,112.91999816894531,0.7039461338956619,0.7345378448254372,0.9583524373246617,-0.022145929117138974,1.0267320851270585,1.0603728991984065,0.9682745437036547,-0.025494530574288188,96.79000091552734,98.21740005493164,0.985466942327877,-0.02222443676854946,12.001158523559571,12.82551186879476,12.867041516304017,13.785138130187988,11.37282657623291,0.35724762126150233
