Date,Symbol,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,MA20,MA60,52W_High,52W_Low,Position_52W
2014-08-22,XQQ.TO,11.902618408203125,11.90968132019043,11.899085998535156,11.899085998535156,11.246545791625977,5946,0.0,0.0,11.591807317733764,11.381127500534058,11.899085998535156,8.971112251281738,1.0
2014-08-25,XQQ.TO,11.96265983581543,11.97325611114502,11.937936782836914,11.955596923828125,11.29996109008789,8211,0.0,0.0,11.608407402038575,11.397609869639078,11.955596923828125,8.971112251281738,1.0
2014-08-26,XQQ.TO,11.955596923828125,11.966192245483398,11.945000648498535,11.959128379821777,11.30329418182373,9343,0.0,0.0,11.624830865859986,11.4139156182607,11.959128379821777,8.971112251281738,1.0
2014-08-27,XQQ.TO,11.987383842468262,11.987383842468262,11.955596923828125,11.955596923828125,11.29996109008789,5096,0.0,0.0,11.639841604232789,11.430103651682536,11.959128379821777,8.971112251281738,0.9988181268635328
2014-08-28,XQQ.TO,11.902618408203125,11.945000648498535,11.902618408203125,11.945000648498535,11.28994369506836,4530,0.0,0.0,11.655558681488037,11.446232811609905,11.959128379821777,9.009963989257812,0.9952095816128648
2014-08-29,XQQ.TO,11.97325611114502,11.97325611114502,11.959128379821777,11.96972370147705,11.313310623168945,3964,0.0,0.0,11.683284330368043,11.461891047159831,11.96972370147705,9.009963989257812,1.0
2014-09-02,XQQ.TO,12.040363311767578,12.040363311767578,11.987383842468262,11.987383842468262,11.330002784729004,8494,0.0,0.0,11.714718532562255,11.476254240671794,11.987383842468262,9.009963989257812,1.0
2014-09-03,XQQ.TO,11.994447708129883,12.04389476776123,11.937936782836914,11.948533058166504,11.293281555175781,9910,0.0,0.0,11.746152782440186,11.48938128153483,11.987383842468262,9.03115463256836,0.9868579932260824
2014-09-04,XQQ.TO,12.022703170776367,12.022703170776367,11.98031997680664,12.001511573791504,11.343355178833008,2548,0.0,0.0,11.775114679336548,11.503155819574992,12.001511573791504,9.147708892822266,1.0
2014-09-05,XQQ.TO,11.99091625213623,11.99091625213623,11.902618408203125,11.99091625213623,11.333338737487793,4813,0.0,0.0,11.80990424156189,11.516459433237712,12.001511573791504,9.183028221130371,0.996240771957986
2014-09-08,XQQ.TO,12.008576393127441,12.029767036437988,12.008576393127441,12.022703170776367,11.363387107849121,8777,0.0,0.0,11.840985250473022,11.530233971277873,12.022703170776367,9.204219818115234,1.0
2014-09-09,XQQ.TO,12.050958633422852,12.050958633422852,11.90968132019043,11.937936782836914,11.283267974853516,14723,0.0,0.0,11.863059854507446,11.544538307189942,12.022703170776367,9.22894287109375,0.9696586754600661
2014-09-10,XQQ.TO,12.02623462677002,12.02623462677002,12.02623462677002,12.02623462677002,11.366722106933594,2831,0.0,0.0,11.892374897003174,11.559784491856893,12.02623462677002,9.22894287109375,1.0
2014-09-11,XQQ.TO,11.99091625213623,12.008576393127441,11.99091625213623,12.008576393127441,11.350031852722168,5663,0.0,0.0,11.913743114471435,11.574383163452149,12.02623462677002,9.22894287109375,0.9936873822307788
2014-09-12,XQQ.TO,12.008576393127441,12.008576393127441,11.945000648498535,11.945000648498535,11.28994369506836,3398,0.0,0.0,11.929107046127319,11.587627903620403,12.02623462677002,9.22894287109375,0.9709597763241378
2014-09-15,XQQ.TO,11.930872917175293,11.937936782836914,11.839042663574219,11.839042663574219,11.18979549407959,20952,0.0,0.0,11.93899645805359,11.599224408467611,12.02623462677002,9.22894287109375,0.9330810013592788
2014-09-16,XQQ.TO,11.803723335266113,11.930872917175293,11.800190925598145,11.930872917175293,11.276591300964355,7645,0.0,0.0,11.94588370323181,11.612115971247356,12.02623462677002,9.22894287109375,0.9659092729954899
2014-09-17,XQQ.TO,11.96265983581543,12.015639305114746,11.955596923828125,12.015639305114746,11.356708526611328,18687,0.0,0.0,11.953653955459595,11.62706782023112,12.02623462677002,9.22894287109375,0.996212292967377
2014-09-18,XQQ.TO,12.02623462677002,12.04389476776123,12.02623462677002,12.04389476776123,11.383416175842285,6229,0.0,0.0,11.96266040802002,11.642372862497966,12.04389476776123,9.22894287109375,1.0
2014-09-19,XQQ.TO,12.079214096069336,12.103938102722168,12.02623462677002,12.061554908752441,11.400103569030762,20385,0.0,0.0,11.972196674346923,11.657972240447998,12.061554908752441,9.22894287109375,1.0
2014-09-22,XQQ.TO,12.061554908752441,12.061554908752441,11.888489723205566,11.888489723205566,11.236531257629395,7645,0.0,0.0,11.971666860580445,11.669804223378499,12.061554908752441,9.22894287109375,0.9389026159438612
2014-09-23,XQQ.TO,11.91674518585205,11.934405326843262,11.913212776184082,11.913212776184082,11.259899139404297,5379,0.0,0.0,11.969547653198243,11.68175392150879,12.061554908752441,9.22894287109375,0.9476306212795127
2014-09-24,XQQ.TO,11.913212776184082,11.913212776184082,11.913212776184082,11.913212776184082,11.259899139404297,1982,0.0,0.0,11.967251873016357,11.693056106567383,12.061554908752441,9.22894287109375,0.9476306212795127
2014-09-25,XQQ.TO,11.948533058166504,11.976787567138672,11.779000282287598,11.786064147949219,11.13972282409668,13590,0.0,0.0,11.958775234222411,11.70141503016154,12.061554908752441,9.22894287109375,0.9027432076328635
2014-09-26,XQQ.TO,11.821383476257324,11.899085998535156,11.803723335266113,11.899085998535156,11.246545791625977,13873,0.0,0.0,11.956479501724242,11.709420744578043,12.061554908752441,9.22894287109375,0.942643430142458
2014-09-29,XQQ.TO,11.867298126220703,11.867298126220703,11.867298126220703,11.867298126220703,11.216500282287598,1699,0.0,0.0,11.951358222961426,11.715601634979247,12.061554908752441,9.22894287109375,0.9314213242233123
2014-09-30,XQQ.TO,11.867298126220703,11.937936782836914,11.867298126220703,11.937936782836914,11.283267974853516,1416,0.0,0.0,11.948885869979858,11.723018693923951,12.061554908752441,9.22894287109375,0.9563589632918088
2014-10-01,XQQ.TO,11.937936782836914,11.937936782836914,11.937936782836914,11.937936782836914,11.283267974853516,0,0.0,0.0,11.94835605621338,11.731259870529176,12.061554908752441,9.22894287109375,0.9563589632918088
2014-10-02,XQQ.TO,11.743680000305176,11.743680000305176,11.627126693725586,11.72955322265625,11.086309432983398,30012,0.0,0.0,11.934758138656616,11.73779395421346,12.061554908752441,9.22894287109375,0.8827930963780664
2014-10-03,XQQ.TO,11.72955322265625,11.856701850891113,11.72955322265625,11.856701850891113,11.206486701965332,10193,0.0,0.0,11.92804741859436,11.745446475346883,12.061554908752441,9.22894287109375,0.9276805100247154
2014-10-06,XQQ.TO,11.874361991882324,11.874361991882324,11.803723335266113,11.803723335266113,11.156414985656738,7078,0.0,0.0,11.917098426818848,11.752039416631062,12.061554908752441,9.22894287109375,0.9089774490616653
2014-10-07,XQQ.TO,11.90968132019043,11.90968132019043,11.651849746704102,11.651849746704102,11.01286792755127,18404,0.0,0.0,11.902794075012206,11.756277736028036,12.061554908752441,9.22894287109375,0.8553613567260755
2014-10-08,XQQ.TO,11.630659103393555,11.658913612365723,11.588274955749512,11.658913612365723,11.019543647766113,16705,0.0,0.0,11.884428024291992,11.75863234202067,12.061554908752441,9.22894287109375,0.8578551206329251
2014-10-09,XQQ.TO,11.72955322265625,11.72955322265625,11.66597843170166,11.69070053100586,11.049589157104492,10476,0.0,0.0,11.868534231185913,11.762752914428711,12.061554908752441,9.22894287109375,0.8690768898754263
2014-10-10,XQQ.TO,11.588274955749512,11.634190559387207,11.40461540222168,11.40461540222168,10.779191017150879,23500,0.0,0.0,11.84151496887207,11.760516039530437,12.061554908752441,9.412604331970215,0.7520000892848785
2014-10-14,XQQ.TO,11.277464866638184,11.284528732299805,11.178570747375488,11.213890075683594,10.598926544189453,18687,0.0,0.0,11.81025733947754,11.757749350865682,12.061554908752441,9.458518981933594,0.6743553078405748
2014-10-15,XQQ.TO,11.079676628112793,11.12912368774414,10.899547576904297,11.062017440795898,10.455382347106934,26331,0.0,0.0,11.766814565658569,11.751803922653199,12.061554908752441,9.518562316894531,0.6069444043380869
2014-10-16,XQQ.TO,10.924271583557129,11.114995956420898,10.924271583557129,11.097336769104004,10.48876667022705,12458,0.0,0.0,11.720899438858032,11.744504594802857,12.061554908752441,9.620987892150879,0.6049204414017318
2014-10-17,XQQ.TO,11.231550216674805,11.298657417297363,11.157379150390625,11.217421531677246,10.602265357971191,13590,0.0,0.0,11.679575777053833,11.738029368718465,12.061554908752441,9.673967361450195,0.6464492462154997
2014-10-20,XQQ.TO,11.249210357666016,11.351635932922363,11.210357666015625,11.351635932922363,10.729119300842285,12175,0.0,0.0,11.64407982826233,11.732496007283528,12.061554908752441,9.755202293395996,0.6921897496925635
2014-10-21,XQQ.TO,11.478784561157227,11.662446022033691,11.478784561157227,11.64831829071045,11.00953197479248,35958,0.0,0.0,11.632071256637573,11.73184847831726,12.061554908752441,9.755202293395996,0.8208267828212701
2014-10-22,XQQ.TO,11.697765350341797,11.71895694732666,11.641254425048828,11.64831829071045,11.00953197479248,15006,0.0,0.0,11.618826532363892,11.732260529200236,12.061554908752441,9.755202293395996,0.8208267828212701
2014-10-23,XQQ.TO,11.750743865966797,11.821383476257324,11.72955322265625,11.78253173828125,11.136384010314941,30012,0.0,0.0,11.61229248046875,11.734791739781697,12.061554908752441,9.755202293395996,0.8790197263794944
2014-10-24,XQQ.TO,11.779000282287598,11.892022132873535,11.779000282287598,11.892022132873535,11.23987102508545,9910,0.0,0.0,11.617590379714965,11.738735739390055,12.061554908752441,9.755202293395996,0.9264931239264534
2014-10-27,XQQ.TO,11.870829582214355,11.895553588867188,11.831978797912598,11.884958267211914,11.233193397521973,10476,0.0,0.0,11.616883993148804,11.742974058787029,12.061554908752441,9.755202293395996,0.923430337423389
2014-10-28,XQQ.TO,11.881425857543945,12.050958633422852,11.881425857543945,12.033299446105957,11.373398780822754,18687,0.0,0.0,11.625184059143066,11.753275537490845,12.061554908752441,9.755202293395996,0.9877488539877423
2014-10-29,XQQ.TO,12.040363311767578,12.040363311767578,11.994447708129883,12.001511573791504,11.343355178833008,7645,0.0,0.0,11.628362798690796,11.763989067077636,12.061554908752441,9.755202293395996,0.9739661079744921
2014-10-30,XQQ.TO,11.948533058166504,12.082745552062988,11.948533058166504,12.019170761108398,11.36004638671875,14157,0.0,0.0,11.63242449760437,11.775644445419312,12.061554908752441,9.755202293395996,0.981622867482693
2014-10-31,XQQ.TO,12.213427543640137,12.252279281616211,12.185172080993652,12.216959953308105,11.546989440917969,14157,0.0,0.0,11.656794834136964,11.78888921737671,12.216959953308105,9.755202293395996,1.0
2014-11-03,XQQ.TO,12.284066200256348,12.284066200256348,12.24521541595459,12.255810737609863,11.583707809448242,27464,0.0,0.0,11.6767502784729,11.804900646209717,12.255810737609863,9.755202293395996,1.0
2014-11-04,XQQ.TO,12.269939422607422,12.269939422607422,12.209896087646484,12.224023818969727,11.553666114807129,7928,0.0,0.0,11.69776530265808,11.818616326649984,12.255810737609863,9.755202293395996,0.9872883262816743
2014-11-05,XQQ.TO,12.319385528564453,12.319385528564453,12.174575805664062,12.174575805664062,11.50693130493164,44452,0.0,0.0,11.723901605606079,11.829918511708577,12.255810737609863,9.755202293395996,0.9675139336053313
2014-11-06,XQQ.TO,12.259343147277832,12.259343147277832,12.188703536987305,12.199299812316895,11.53029727935791,5663,0.0,0.0,11.750920915603638,11.842574612299602,12.255810737609863,9.755202293395996,0.9774011299435028
2014-11-07,XQQ.TO,12.24521541595459,12.252279281616211,12.213427543640137,12.227555274963379,11.557004928588867,12175,0.0,0.0,11.777763652801514,11.853346999486288,12.255810737609863,9.755202293395996,0.9887005649717514
2014-11-10,XQQ.TO,12.28759765625,12.29819393157959,12.255810737609863,12.284066200256348,11.610414505004883,25482,0.0,0.0,11.821736192703247,11.864119402567546,12.284066200256348,9.861160278320312,1.0
2014-11-11,XQQ.TO,12.273470878601074,12.30879020690918,12.273470878601074,12.30879020690918,11.633783340454102,9910,0.0,0.0,11.876481199264527,11.875244998931885,12.30879020690918,9.864691734313965,1.0
2014-11-12,XQQ.TO,12.32645034790039,12.354704856872559,12.29819393157959,12.337044715881348,11.660490036010742,11042,0.0,0.0,11.9402325630188,11.88431027730306,12.337044715881348,9.878819465637207,1.0
2014-11-13,XQQ.TO,12.390024185180664,12.421812057495117,12.36176872253418,12.397088050842285,11.717238426208496,19253,0.0,0.0,12.005220127105712,11.893257840474446,12.397088050842285,9.88941478729248,1.0
2014-11-14,XQQ.TO,12.450066566467285,12.450066566467285,12.397088050842285,12.414748191833496,11.733931541442871,9343,0.0,0.0,12.065086460113525,11.902440881729126,12.414748191833496,9.88941478729248,1.0
2014-11-17,XQQ.TO,12.37236499786377,12.43593978881836,12.36176872253418,12.404151916503906,11.723916053771973,8211,0.0,0.0,12.117712259292603,11.911329587300619,12.414748191833496,9.88941478729248,0.9958040093595025
2014-11-18,XQQ.TO,12.37236499786377,12.50657844543457,12.37236499786377,12.503046035766602,11.817387580871582,9060,0.0,0.0,12.16044864654541,11.921395587921143,12.503046035766602,9.88941478729248,1.0
2014-11-19,XQQ.TO,12.513642311096191,12.513642311096191,12.397088050842285,12.43593978881836,11.753958702087402,8211,0.0,0.0,12.199829721450806,11.929401302337647,12.503046035766602,9.88941478729248,0.9743245161353883
2014-11-20,XQQ.TO,12.485386848449707,12.499513626098633,12.485386848449707,12.49598217010498,11.810709953308105,10759,0.0,0.0,12.235502243041992,11.938348865509033,12.503046035766602,9.88941478729248,0.9972972982834725
2014-11-21,XQQ.TO,12.591344833374023,12.609004020690918,12.49598217010498,12.524237632751465,11.837417602539062,19819,0.0,0.0,12.26711301803589,11.947826210657755,12.524237632751465,9.977712631225586,1.0
2014-11-24,XQQ.TO,12.612536430358887,12.626664161682129,12.566620826721191,12.626664161682129,11.934225082397461,14157,0.0,0.0,12.3041983127594,11.959187269210815,12.626664161682129,9.977712631225586,1.0
2014-11-25,XQQ.TO,12.63372802734375,12.672578811645508,12.630195617675781,12.63372802734375,11.940903663635254,5663,0.0,0.0,12.33421974182129,11.97025400797526,12.63372802734375,10.080140113830566,1.0
2014-11-26,XQQ.TO,12.672578811645508,12.714962005615234,12.672578811645508,12.714962005615234,12.017681121826172,6229,0.0,0.0,12.369892263412476,11.982380310694376,12.714962005615234,10.083671569824219,1.0
2014-11-27,XQQ.TO,12.775005340576172,12.775005340576172,12.732622146606445,12.732622146606445,12.03437328338623,1982,0.0,0.0,12.405564832687379,11.995448462168376,12.732622146606445,10.083671569824219,1.0
2014-11-28,XQQ.TO,12.782069206237793,12.785600662231445,12.764409065246582,12.785600662231445,12.08444595336914,7078,0.0,0.0,12.433996868133544,12.008516613642374,12.785600662231445,10.083671569824219,1.0
2014-12-01,XQQ.TO,12.792664527893066,12.792664527893066,12.188703536987305,12.637260437011719,11.944239616394043,53229,0.0,0.0,12.453069353103638,12.019289016723633,12.785600662231445,10.083671569824219,0.9450984018653258
2014-12-02,XQQ.TO,12.665514945983887,12.700835227966309,12.658451080322266,12.683175086975098,11.987637519836426,5379,0.0,0.0,12.476026916503907,12.030296881993612,12.785600662231445,10.083671569824219,0.9620916864383389
2014-12-03,XQQ.TO,12.743218421936035,12.743218421936035,12.658451080322266,12.672578811645508,11.977622032165527,33693,0.0,0.0,12.500927066802978,12.042540915807088,12.785600662231445,10.083671569824219,0.9581699420227038
2014-12-04,XQQ.TO,12.750282287597656,12.750282287597656,12.693771362304688,12.725558280944824,12.027694702148438,1982,0.0,0.0,12.527239990234374,12.054196310043334,12.785600662231445,10.083671569824219,0.9777779581798249
2014-12-05,XQQ.TO,12.76794147491455,12.76794147491455,12.714962005615234,12.714962005615234,12.017681121826172,3398,0.0,0.0,12.551610326766967,12.065969403584798,12.785600662231445,10.083671569824219,0.9738562137641898
2014-12-08,XQQ.TO,12.700835227966309,12.718494415283203,12.577217102050781,12.591344833374023,11.900843620300293,16138,0.0,0.0,12.566974258422851,12.076741806666057,12.785600662231445,10.083671569824219,0.9281047643317857
2014-12-09,XQQ.TO,12.499513626098633,12.640791893005371,12.450066566467285,12.640791893005371,11.947576522827148,11608,0.0,0.0,12.583574342727662,12.090104293823241,12.785600662231445,10.083671569824219,0.9464054146968528
2014-12-10,XQQ.TO,12.601940155029297,12.612536430358887,12.460662841796875,12.478322982788086,11.794020652770996,11892,0.0,0.0,12.590638256072998,12.099228461583456,12.785600662231445,10.083671569824219,0.8862747063544896
2014-12-11,XQQ.TO,12.464195251464844,12.647855758666992,12.464195251464844,12.503046035766602,11.817387580871582,21235,0.0,0.0,12.595936155319214,12.10735190709432,12.785600662231445,10.083671569824219,0.8954248550567596
2014-12-12,XQQ.TO,12.474790573120117,12.499513626098633,12.393555641174316,12.393555641174316,11.713899612426758,18404,0.0,0.0,12.594876527786255,12.113179588317871,12.785600662231445,10.083671569824219,0.8549018099109904
2014-12-15,XQQ.TO,12.464195251464844,12.464195251464844,12.192235946655273,12.273470878601074,11.6003999710083,12741,0.0,0.0,12.588342475891114,12.116711521148682,12.785600662231445,10.083671569824219,0.8104577262706403
2014-12-16,XQQ.TO,12.096874237060547,12.213427543640137,12.065086364746094,12.079214096069336,11.416797637939453,74747,0.0,0.0,12.56715087890625,12.119890260696412,12.785600662231445,10.083671569824219,0.7385621376418989
2014-12-17,XQQ.TO,12.135725021362305,12.262874603271484,12.04389476776123,12.262874603271484,11.590386390686035,35108,0.0,0.0,12.558497619628906,12.125717957814535,12.785600662231445,10.083671569824219,0.8065359818550052
2014-12-18,XQQ.TO,12.446535110473633,12.563089370727539,12.428875923156738,12.563089370727539,11.874138832092285,39638,0.0,0.0,12.561852979660035,12.136549234390259,12.785600662231445,10.083671569824219,0.9176472498374617
2014-12-19,XQQ.TO,12.647855758666992,12.661982536315918,12.55955696105957,12.63372802734375,11.940903663635254,38223,0.0,0.0,12.567327499389648,12.150676965713501,12.785600662231445,10.083671569824219,0.9437910360732717
2014-12-22,XQQ.TO,12.630195617675781,12.654918670654297,12.619600296020508,12.651388168334961,11.957592010498047,16988,0.0,0.0,12.56856369972229,12.163215335210165,12.785600662231445,10.083671569824219,0.9503271591124878
2014-12-23,XQQ.TO,12.743218421936035,12.743218421936035,12.626664161682129,12.63372802734375,11.940903663635254,28313,0.0,0.0,12.56856369972229,12.17598916689555,12.785600662231445,10.083671569824219,0.9437910360732717
2014-12-24,XQQ.TO,12.661982536315918,12.661982536315918,12.661982536315918,12.661982536315918,11.967605590820312,1133,0.0,0.0,12.565914726257324,12.188056596120198,12.785600662231445,10.083671569824219,0.9542481976070688
2014-12-29,XQQ.TO,12.64432430267334,12.64432430267334,12.60547161102295,12.616067886352539,12.014360427856445,11325,0.095009,0.0,12.56008701324463,12.199358781178793,12.785600662231445,10.083671569824219,0.9372549130340557
2014-12-30,XQQ.TO,12.591344833374023,12.591344833374023,12.513642311096191,12.513642311096191,11.916816711425781,9060,0.0,0.0,12.546489095687866,12.212426932652791,12.785600662231445,10.083671569824219,0.8993465994723946
2014-12-31,XQQ.TO,12.513642311096191,12.573684692382812,12.421812057495117,12.425344467163086,11.832732200622559,23217,0.0,0.0,12.535893297195434,12.221904309590657,12.785600662231445,10.083671569824219,0.8666670431578954
2015-01-02,XQQ.TO,12.54896068572998,12.54896068572998,12.30879020690918,12.354704856872559,11.765460014343262,25199,0.0,0.0,12.519469785690308,12.231087334950765,12.785600662231445,10.083671569824219,0.8405229039615584
2015-01-05,XQQ.TO,12.37236499786377,12.37236499786377,12.174575805664062,12.206363677978516,11.62419605255127,17271,0.0,0.0,12.496159029006957,12.240329233805339,12.785600662231445,10.083671569824219,0.7856209528663571
2015-01-06,XQQ.TO,12.269939422607422,12.269939422607422,11.952065467834473,12.072150230407715,11.496381759643555,13307,0.0,0.0,12.463488626480103,12.247216510772706,12.785600662231445,10.083671569824219,0.735947759018318
2015-01-07,XQQ.TO,12.086277961730957,12.156916618347168,12.079214096069336,12.156916618347168,11.577108383178711,22084,0.0,0.0,12.4355863571167,12.254986778895061,12.785600662231445,10.083671569824219,0.76732030250129
2015-01-08,XQQ.TO,12.312321662902832,12.418279647827148,12.280533790588379,12.400620460510254,11.809188842773438,10193,0.0,0.0,12.42605013847351,12.27158686319987,12.785600662231445,10.083671569824219,0.8575165414950985
2015-01-09,XQQ.TO,12.49598217010498,12.49598217010498,12.284066200256348,12.337044715881348,11.748644828796387,18970,0.0,0.0,12.41086277961731,12.290306107203167,12.785600662231445,10.083671569824219,0.8339867809223424
2015-01-12,XQQ.TO,12.397088050842285,12.397088050842285,12.178108215332031,12.178108215332031,11.597286224365234,60873,0.0,0.0,12.395852041244506,12.308907620112102,12.785600662231445,10.083671569824219,0.775163438372033
2015-01-13,XQQ.TO,12.280533790588379,12.411215782165527,12.096874237060547,12.142788887023926,11.563653945922852,23217,0.0,0.0,12.377839183807373,12.326331822077433,12.785600662231445,10.083671569824219,0.762091545254128
2015-01-14,XQQ.TO,12.125128746032715,12.153385162353516,12.033299446105957,12.079214096069336,11.503110885620117,15572,0.0,0.0,12.362122106552125,12.340695031483968,12.785600662231445,10.083671569824219,0.7385621376418989
2015-01-15,XQQ.TO,12.149852752685547,12.149852752685547,11.97325611114502,11.98385238647461,11.412298202514648,17837,0.0,0.0,12.3476411819458,12.351231972376505,12.785600662231445,10.083671569824219,0.7032682027038188
2015-01-16,XQQ.TO,11.923809051513672,12.118064880371094,11.923809051513672,12.118064880371094,11.540108680725098,7645,0.0,0.0,12.349583721160888,12.359061082204184,12.785600662231445,10.083671569824219,0.752941043591331
2015-01-19,XQQ.TO,12.103938102722168,12.128661155700684,12.1004056930542,12.128661155700684,11.550195693969727,9343,0.0,0.0,12.342873048782348,12.367066796620687,12.785600662231445,10.083671569824219,0.756862788006966
2015-01-20,XQQ.TO,12.202832221984863,12.216959953308105,12.065086364746094,12.209896087646484,11.627558708190918,11325,0.0,0.0,12.325213384628295,12.374189535776773,12.785600662231445,10.083671569824219,0.7869283186584112
2015-01-21,XQQ.TO,12.209896087646484,12.262874603271484,12.209896087646484,12.262874603271484,11.678010940551758,20385,0.0,0.0,12.306670713424683,12.380370410283406,12.785600662231445,10.083671569824219,0.8065359818550052
2015-01-22,XQQ.TO,12.358237266540527,12.400620460510254,12.231086730957031,12.365301132202148,11.775551795959473,17554,0.0,0.0,12.292366361618042,12.38837612469991,12.785600662231445,10.083671569824219,0.8444446483771934
2015-01-23,XQQ.TO,12.453598976135254,12.541897773742676,12.453598976135254,12.520706176757812,11.92354679107666,13307,0.0,0.0,12.286715269088745,12.396499570210775,12.785600662231445,10.083671569824219,0.9019609780959756
2015-01-26,XQQ.TO,12.467726707458496,12.531302452087402,12.453598976135254,12.499513626098633,11.903364181518555,12458,0.0,0.0,12.27859182357788,12.404799604415894,12.785600662231445,10.083671569824219,0.8941174892647056
2015-01-27,XQQ.TO,12.365301132202148,12.365301132202148,12.153385162353516,12.224023818969727,11.641014099121094,22934,0.0,0.0,12.258989620208741,12.408213822046916,12.785600662231445,10.083671569824219,0.7921570759055732
2015-01-28,XQQ.TO,12.344108581542969,12.3688325881958,12.128661155700684,12.128661155700684,11.550195693969727,33126,0.0,0.0,12.239740562438964,12.406742175420126,12.785600662231445,10.083671569824219,0.756862788006966
2015-01-29,XQQ.TO,12.02623462677002,12.213427543640137,12.008576393127441,12.213427543640137,11.6309232711792,16705,0.0,0.0,12.229144716262818,12.406035788853963,12.785600662231445,10.083671569824219,0.7882353314899382
2015-01-30,XQQ.TO,12.234619140625,12.291130065917969,12.10746955871582,12.10746955871582,11.530016899108887,21801,0.0,0.0,12.21678295135498,12.40409321784973,12.785600662231445,10.083671569824219,0.749019652136223
2015-02-02,XQQ.TO,12.118064880371094,12.220492362976074,11.98031997680664,12.220492362976074,11.637652397155762,28879,0.0,0.0,12.217489385604859,12.404858493804932,12.785600662231445,10.083671569824219,0.7908500630740462
2015-02-03,XQQ.TO,12.329981803894043,12.329981803894043,12.206363677978516,12.301726341247559,11.715006828308105,48699,0.0,0.0,12.228968191146851,12.406565602620443,12.785600662231445,10.083671569824219,0.8209152407649642
2015-02-04,XQQ.TO,12.32645034790039,12.397088050842285,12.269939422607422,12.29819393157959,11.711644172668457,29729,0.0,0.0,12.236032056808472,12.407742913564046,12.785600662231445,10.140181541442871,0.8157544387497417
2015-02-05,XQQ.TO,12.37236499786377,12.407684326171875,12.37236499786377,12.404151916503906,11.812551498413086,25765,0.0,0.0,12.236208629608154,12.409744342168173,12.785600662231445,10.140181541442871,0.8558078216302327
2015-02-06,XQQ.TO,12.37236499786377,12.467726707458496,12.37236499786377,12.375897407531738,11.78564453125,23217,0.0,0.0,12.238151264190673,12.410862795511882,12.785600662231445,10.140181541442871,0.8451272800290419
2015-02-09,XQQ.TO,12.428875923156738,12.428875923156738,12.32645034790039,12.32645034790039,11.738554954528809,33126,0.0,0.0,12.245568370819091,12.410686222712199,12.785600662231445,10.140181541442871,0.8264357013514795
2015-02-10,XQQ.TO,12.439471244812012,12.510109901428223,12.439471244812012,12.510109901428223,11.913454055786133,15289,0.0,0.0,12.263934421539307,12.412569920221964,12.785600662231445,10.140181541442871,0.8958612045107236
2015-02-11,XQQ.TO,12.467726707458496,12.54896068572998,12.467726707458496,12.517173767089844,11.920181274414062,15006,0.0,0.0,12.285832405090332,12.414277013142904,12.785600662231445,10.140181541442871,0.8985314300360897
2015-02-12,XQQ.TO,12.566620826721191,12.683175086975098,12.566620826721191,12.679642677307129,12.07490348815918,20385,0.0,0.0,12.320621919631957,12.418868525822957,12.785600662231445,10.140181541442871,0.9599466171195091
2015-02-13,XQQ.TO,12.714962005615234,12.792664527893066,12.707898139953613,12.792664527893066,12.182534217834473,23217,0.0,0.0,12.354351902008057,12.423695500691732,12.792664527893066,10.140181541442871,1.0
2015-02-17,XQQ.TO,12.852707862854004,12.852707862854004,12.782069206237793,12.792664527893066,12.182534217834473,22367,0.0,0.0,12.387552070617676,12.429640913009644,12.792664527893066,10.140181541442871,1.0
2015-02-18,XQQ.TO,12.838580131530762,12.838580131530762,12.785600662231445,12.810324668884277,12.199353218078613,10476,0.0,0.0,12.417573499679566,12.434879954655965,12.810324668884277,10.140181541442871,1.0
2015-02-19,XQQ.TO,12.838580131530762,12.891558647155762,12.82091999053955,12.88449478149414,12.269983291625977,13590,0.0,0.0,12.448654508590698,12.440884240468343,12.88449478149414,10.140181541442871,1.0
2015-02-20,XQQ.TO,12.923345565795898,12.976325035095215,12.859771728515625,12.976325035095215,12.35743522644043,9910,0.0,0.0,12.479205703735351,12.446711921691895,12.976325035095215,10.140181541442871,1.0
2015-02-23,XQQ.TO,13.061092376708984,13.061092376708984,12.962198257446289,12.997516632080078,12.377613067626953,14723,0.0,0.0,12.503046226501464,12.452775065104166,12.997516632080078,10.140181541442871,1.0
2015-02-24,XQQ.TO,13.025773048400879,13.025773048400879,12.965729713439941,13.004581451416016,12.384344100952148,14440,0.0,0.0,12.528299617767335,12.457602055867513,13.004581451416016,10.140181541442871,1.0
2015-02-25,XQQ.TO,13.071687698364258,13.071687698364258,12.944538116455078,12.96926212310791,12.350708961486816,33409,0.0,0.0,12.565561532974243,12.461546055475871,13.004581451416016,10.140181541442871,0.9876695540363857
2015-02-26,XQQ.TO,13.036368370056152,13.036368370056152,12.965729713439941,13.02224063873291,12.401161193847656,11892,0.0,0.0,12.610240507125855,12.465490055084228,13.02224063873291,10.140181541442871,1.0
2015-02-27,XQQ.TO,13.078751564025879,13.078751564025879,12.972793579101562,12.972793579101562,12.354071617126465,29446,0.0,0.0,12.648208808898925,12.471082274119059,13.02224063873291,10.140181541442871,0.9828431486093252
2015-03-02,XQQ.TO,13.029303550720215,13.092879295349121,13.011645317077637,13.092879295349121,12.46843147277832,62289,0.0,0.0,12.697479295730592,12.477910677591959,13.092879295349121,10.140181541442871,1.0
